7127,-1.09335,-0.639244,1.1974
7128,-1.08475,-0.634204,1.20132
7129,-1.07615,-0.629164,1.20532
7130,-1.06754,-0.624124,1.20941
7131,-1.05894,-0.619083,1.2136
7132,-1.05034,-0.614043,1.21789
7133,-1.04174,-0.609003,1.22227
7134,-1.03313,-0.603963,1.22676
7135,-1.02453,-0.598923,1.23134
7136,-1.01593,-0.593882,1.23603
7137,-1.00733,-0.588842,1.24083
7138,-0.998725,-0.583802,1.24573
7139,-0.990123,-0.578762,1.25073
7140,-0.981521,-0.573721,1.25584
7141,-0.972919,-0.568681,1.26106
7142,-0.964316,-0.563641,1.26638
7143,-0.955714,-0.558601,1.27181
7144,-0.947112,-0.553561,1.27735
7145,-0.93851,-0.54852,1.28298
7146,-0.929907,-0.54348,1.28871
7147,-0.921305,-0.53844,1.29454
7148,-0.912703,-0.5334,1.30047
7149,-0.904101,-0.52836,1.30648
7150,-0.895498,-0.523319,1.31256
7151,-0.886896,-0.518279,1.31873
7152,-0.878294,-0.513239,1.32496
7153,-0.869691,-0.508199,1.33124
7154,-0.861089,-0.503158,1.33757
7155,-0.852487,-0.498118,1.34393
7156,-0.843885,-0.493078,1.35031
7157,-0.835282,-0.488038,1.3567
7158,-0.82668,-0.482998,1.36308
7159,-0.818078,-0.477957,1.36944
7160,-0.809476,-0.472917,1.37576
7161,-0.800873,-0.467877,1.38203
7162,-0.792271,-0.462837,1.38823
7163,-0.783669,-0.457797,1.39435
7164,-0.775067,-0.452756,1.40037
7165,-0.766464,-0.447716,1.4063
7166,-0.757862,-0.442676,1.41213
7167,-0.74926,-0.437636,1.41785
7168,-0.740658,-0.432595,1.42347
7169,-0.732055,-0.427555,1.429
7170,-0.723453,-0.422515,1.43446
7171,-0.714851,-0.417475,1.43987
7172,-0.706248,-0.412435,1.44525
7173,-0.697646,-0.407394,1.45063
7174,-0.689044,-0.402354,1.45605
7175,-0.680442,-0.397314,1.46154
7176,-0.671839,-0.392274,1.46715
7177,-0.663237,-0.387234,1.47292
7178,-0.654635,-0.382193,1.47889
7179,-0.646033,-0.377153,1.4851
7180,-0.63743,-0.372113,1.49161
7181,-0.628828,-0.367073,1.49844
7182,-0.620226,-0.362033,1.50564
7183,-0.611624,-0.356992,1.51324
7184,-0.603021,-0.351952,1.52129
7185,-0.594419,-0.346912,1.52982
7186,-0.585817,-0.341872,1.53885
7187,-0.577214,-0.336831,1.54842
7188,-0.568612,-0.331791,1.55857
7189,-0.56001,-0.326751,1.56931
7190,-0.551408,-0.321711,1.58067
7191,-0.542805,-0.316671,1.5927
7192,-0.534203,-0.31163,1.6054
7193,-0.525601,-0.30659,1.61882
7194,-0.516999,-0.30155,1.63298
7195,-0.508396,-0.29651,1.64791
7196,-0.499794,-0.29147,1.66364
7197,-0.491192,-0.286429,1.68021
7198,-0.48259,-0.281389,1.69766
7199,-0.473987,-0.276349,1.71602
7200,-0.465385,-0.271309,1.73533
7201,-0.456783,-0.266268,1.75565
7202,-0.448181,-0.261228,1.77701
7203,-0.439578,-0.256188,1.79947
7204,-0.430976,-0.251148,1.82308
7205,-0.422374,-0.246108,1.84791
7206,-0.413771,-0.241067,1.87403
7207,-0.405169,-0.236027,1.9015
7208,-0.396567,-0.230987,1.93041
7209,-0.387965,-0.225947,1.96085
7210,-0.379362,-0.220907,1.9929
7211,-0.37076,-0.215866,2.02668
7212,-0.362158,-0.210826,2.0623
7213,-0.353556,-0.205786,2.09989
7214,-0.344953,-0.200746,2.1396
7215,-0.336351,-0.195705,2.18157
7216,-0.327749,-0.190665,2.22599
7217,-0.319147,-0.185625,2.27304
7218,-0.310544,-0.180585,2.32296
7219,-0.301942,-0.175545,2.37598
7220,-0.29334,-0.170504,2.43237
7221,-0.284738,-0.165464,2.49246
7222,-0.276135,-0.160424,2.55659
7223,-0.267533,-0.155384,2.62517
7224,-0.258931,-0.150344,2.69866
7225,-0.250328,-0.145303,2.77758
7226,-0.241726,-0.140263,2.86254
7227,-0.233124,-0.135223,2.95424
7228,-0.224522,-0.130183,3.05352
7229,-0.215919,-0.125143,3.16252
7230,-0.207317,-0.120102,3.28009
7231,-0.198715,-0.115062,3.40867
7232,-0.190113,-0.110022,3.5498
7233,-0.18151,-0.104982,3.70555
7234,-0.172908,-0.0999414,3.87816
7235,-0.164306,-0.0949012,4.07066
7236,-0.155704,-0.089861,4.28617
7237,-0.147101,-0.0848208,4.52914
7238,-0.138499,-0.0797806,4.80483
7239,-0.129897,-0.0747404,5.12005
7240,-0.121295,-0.0697002,5.48214
7241,-0.112692,-0.06466,5.90112
7242,-0.10409,-0.0596197,6.3911
7243,-0.0954877,-0.0545795,6.96295
7244,-0.0868854,-0.0495393,7.62876
7245,-0.0782832,-0.0444991,8.39411
7246,-0.0696809,-0.0394589,9.23716
7247,-0.0610787,-0.0344187,10.0819
7248,-0.0524764,-0.0293785,10.7538
7249,-0.0438741,-0.0243383,10.9861
7250,-0.0352719,-0.019298,35.4242
7251,-0.0266696,-0.0142578,52.8744
7252,-0.0180673,-0.00921762,34.075
7253,-0.00946507,-0.00417741,26.4836
7254,-0.000862807,0.000862807,22.0426
7255,0.00773946,0.00590302,18.9806
7256,0.0163417,0.0109432,16.7362
7257,0.024944,0.0159834,15.0403
7258,0.0335462,0.0210237,13.7369
7259,0.0421485,0.0260639,12.7297
7260,0.0507508,0.0311041,11.9605
7261,0.059353,0.0361443,11.3987
7262,0.0679553,0.0411845,11.0392
7263,0.0765576,0.0462247,10.921
7264,0.0851598,0.0512649,11.1909
7265,0.0937621,0.0563051,12.6212
7266,0.102364,0.0613454,14.1394
7267,0.110967,0.0663856,8.80635
7268,0.119569,0.0714258,4.64633
7269,0.128171,0.076466,4.44999
7270,0.136773,0.0815062,4.27244
7271,0.145376,0.0865464,4.11115
7272,0.153978,0.0915866,3.96403
7273,0.16258,0.0966268,3.82912
7274,0.171182,0.101667,3.70498
7275,0.179785,0.106707,3.58873
7276,0.188387,0.111747,3.48259
7277,0.196989,0.116788,3.38392
7278,0.205592,0.121828,3.29192
7279,0.214194,0.126868,3.20588
7280,0.222796,0.131908,3.1252
7281,0.231398,0.136949,3.04938
7282,0.240001,0.141989,2.97794
7283,0.248603,0.147029,2.91049
7284,0.257205,0.152069,2.84667
7285,0.265807,0.157109,2.78617
7286,0.27441,0.16215,2.72872
7287,0.283012,0.16719,2.67407
7288,0.291614,0.17223,2.622
7289,0.300216,0.17727,2.57232
7290,0.308819,0.18231,2.52486
7291,0.317421,0.187351,2.47945
7292,0.326023,0.192391,2.43597
7293,0.334625,0.197431,2.39427
7294,0.343228,0.202471,2.35426
7295,0.35183,0.207512,2.31582
7296,0.360432,0.212552,2.27886
7297,0.369035,0.217592,2.2433
7298,0.377637,0.222632,2.20906
7299,0.386239,0.227672,2.17607
7300,0.394841,0.232713,2.14425
7301,0.403444,0.237753,2.11356
7302,0.412046,0.242793,2.08393
7303,0.420648,0.247833,2.05532
7304,0.42925,0.252873,2.02767
7305,0.437853,0.257914,2.00094
7306,0.446455,0.262954,1.97509
7307,0.455057,0.267994,1.95008
7308,0.463659,0.273034,1.92588
7309,0.472262,0.278075,1.90245
7310,0.480864,0.283115,1.87976
7311,0.489466,0.288155,1.85778
7312,0.498068,0.293195,1.83647
7313,0.506671,0.298235,1.81582
7314,0.515273,0.303276,1.7958
7315,0.523875,0.308316,1.77639
7316,0.532478,0.313356,1.75755
7317,0.54108,0.318396,1.73928
7318,0.549682,0.323436,1.72155
7319,0.558284,0.328477,1.70433
7320,0.566887,0.333517,1.68762
7321,0.575489,0.338557,1.67139
7322,0.584091,0.343597,1.65562
7323,0.592693,0.348637,1.64031
7324,0.601296,0.353678,1.62543
7325,0.609898,0.358718,1.61097
7326,0.6185,0.363758,1.59692
7327,0.627102,0.368798,1.58325
7328,0.635705,0.373839,1.56997
7329,0.644307,0.378879,1.55705
7330,0.652909,0.383919,1.54449
7331,0.661512,0.388959,1.53227
7332,0.670114,0.393999,1.52037
7333,0.678716,0.39904,1.5088
7334,0.687318,0.40408,1.49754
7335,0.695921,0.40912,1.48658
7336,0.704523,0.41416,1.47591
7337,0.713125,0.4192,1.46553
7338,0.721727,0.424241,1.45541
7339,0.73033,0.429281,1.44556
7340,0.738932,0.434321,1.43597
7341,0.747534,0.439361,1.42662
7342,0.756136,0.444402,1.41751
7343,0.764739,0.449442,1.40864
7344,0.773341,0.454482,1.4
7345,0.781943,0.459522,1.39157
7346,0.790545,0.464562,1.38336
7347,0.799148,0.469603,1.37535
7348,0.80775,0.474643,1.36754
7349,0.816352,0.479683,1.35993
7350,0.824955,0.484723,1.3525
7351,0.833557,0.489763,1.34526
7352,0.842159,0.494804,1.3382
7353,0.850761,0.499844,1.33131
7354,0.859364,0.504884,1.32459
7355,0.867966,0.509924,1.31803
7356,0.876568,0.514965,1.31163
7357,0.88517,0.520005,1.30538
7358,0.893773,0.525045,1.29929
7359,0.902375,0.530085,1.29333
7360,0.910977,0.535125,1.28752
7361,0.919579,0.540166,1.28185
7362,0.928182,0.545206,1.27631
7363,0.936784,0.550246,1.2709
7364,0.945386,0.555286,1.26562
7365,0.953988,0.560326,1.26045
7366,0.962591,0.565367,1.25541
7367,0.971193,0.570407,1.25049
7368,0.979795,0.575447,1.24568
7369,0.988398,0.580487,1.24097
7370,0.997,0.585527,1.23638
7371,1.0056,0.590568,1.23189
7372,1.0142,0.595608,1.2275
7373,1.02281,0.600648,1.22321
7374,1.03141,0.605688,1.21902
7375,1.04001,0.610729,1.21492
7376,1.04861,0.615769,1.21091
7377,1.05722,0.620809,1.20699
7378,1.06582,0.625849,1.20316
7379,1.07442,0.630889,1.19941
7380,1.08302,0.63593,1.19574
7381,1.09162,0.64097,1.19215
7382,1.10023,0.64601,1.18865
7383,1.10883,0.65105,1.18521
7384,1.11743,0.65609,1.18186
7385,1.12603,0.661131,1.17857
7386,1.13464,0.666171,1.17536
7387,1.14324,0.671211,1.17221
7388,1.15184,0.676251,1.16913
7389,1.16044,0.681292,1.16612
7390,1.16905,0.686332,1.16317
7391,1.17765,0.691372,1.16028
7392,1.18625,0.696412,1.15745
7393,1.19485,0.701452,1.15468
7394,1.20345,0.706493,1.15197
7395,1.21206,0.711533,1.14932
7396,1.22066,0.716573,1.14672
7397,1.22926,0.721613,1.14418
7398,1.23786,0.726653,1.14169
7399,1.24647,0.731694,1.13924
7400,1.25507,0.736734,1.13685
7401,1.26367,0.741774,1.13451
7402,1.27227,0.746814,1.13222
7403,1.28087,0.751855,1.12997
7404,1.28948,0.756895,1.12776
7405,1.29808,0.761935,1.12561
7406,1.30668,0.766975,1.12349
7407,1.31528,0.772015,1.12142
7408,1.32389,0.777056,1.11939
7409,1.33249,0.782096,1.1174
7410,1.34109,0.787136,1.11544
7411,1.34969,0.792176,1.11353
7412,1.35829,0.797216,1.11165
7413,1.3669,0.802257,1.10982
7414,1.3755,0.807297,1.10801
7415,1.3841,0.812337,1.10625
7416,1.3927,0.817377,1.10451
7417,1.40131,0.822417,1.10281
7418,1.40991,0.827458,1.10115
7419,1.41851,0.832498,1.09951
7420,1.42711,0.837538,1.09791
7421,1.43572,0.842578,1.09634
7422,1.44432,0.847619,1.09479
7423,1.45292,0.852659,1.09328
7424,1.46152,0.857699,1.0918
7425,1.47012,0.862739,1.09034
7426,1.47873,0.867779,1.08891
7427,1.48733,0.87282,1.08751
7428,1.49593,0.87786,1.08613
7429,1.50453,0.8829,1.08478
7430,1.51314,0.88794,1.08346
7431,1.52174,0.89298,1.08216
7432,1.53034,0.898021,1.08088
7433,1.53894,0.903061,1.07963
7434,1.54754,0.908101,1.0784
7435,1.55615,0.913141,1.0772
7436,1.56475,0.918182,1.07601
7437,1.57335,0.923222,1.07485
7438,1.58195,0.928262,1.07371
7439,1.59056,0.933302,1.07259
7440,1.59916,0.938342,1.07148
7441,1.60776,0.943383,1.0704
7442,1.61636,0.948423,1.06934
7443,1.62497,0.953463,1.0683
7444,1.63357,0.958503,1.06728
7445,1.64217,0.963543,1.06627
7446,1.65077,0.968584,1.06528
7447,1.65937,0.973624,1.06431
7448,1.66798,0.978664,1.06336
7449,1.67658,0.983704,1.06243
7450,1.68518,0.988745,1.06151
7451,1.69378,0.993785,1.0606
7452,1.70239,0.998825,1.05972
7453,1.71099,1.00387,1.05884
7454,1.71959,1.00891,1.05799
7455,1.72819,1.01395,1.05715
7456,1.73679,1.01899,1.05632
7457,1.7454,1.02403,1.05551
7458,1.754,1.02907,1.05471
7459,1.7626,1.03411,1.05392
7460,1.7712,1.03915,1.05315
7461,1.77981,1.04419,1.05239
7462,1.78841,1.04923,1.05165
7463,1.79701,1.05427,1.05091
7464,1.80561,1.05931,1.05019
7465,1.81421,1.06435,1.04948
7466,1.82282,1.06939,1.04879
7467,1.83142,1.07443,1.0481
7468,1.84002,1.07947,1.04743
7469,1.84862,1.08451,1.04677
7470,1.85723,1.08955,1.04612
7471,1.86583,1.09459,1.04548
7472,1.87443,1.09963,1.04485
7473,1.88303,1.10467,1.04423
7474,1.89164,1.10971,1.04362
7475,1.90024,1.11475,1.04302
7476,1.90884,1.11979,1.04243
7477,1.91744,1.12483,1.04185
7478,1.92604,1.12987,1.04129
7479,1.93465,1.13491,1.04072
7480,1.94325,1.13995,1.04017
7481,1.95185,1.14499,1.03963
7482,1.96045,1.15003,1.0391
7483,1.96906,1.15507,1.03857
7484,1.97766,1.16011,1.03806
7485,1.98626,1.16515,1.03755
7486,1.99486,1.17019,1.03705
7487,2.00346,1.17523,1.03656
7488,2.01207,1.18027,1.03607
7489,2.02067,1.18531,1.0356
7490,2.02927,1.19035,1.03513
7491,2.03787,1.19539,1.03466
7492,2.04648,1.20043,1.03421
7493,2.05508,1.20547,1.03376
7494,2.06368,1.21051,1.03332
7495,2.07228,1.21555,1.03289
7496,2.08089,1.22059,1.03246
7497,2.08949,1.22563,1.03204
7498,2.09809,1.23067,1.03163
7499,2.10669,1.23571,1.03122
